id,order_id,total_cost,created_on
22071,65984,896,2019-10-08
22072,65988,204,2019-02-20
22073,65993,34,2019-07-23
22074,65999,377,2019-08-26
22075,66002,884,2019-07-16
22076,66003,698,2019-08-09
22077,66005,818,2019-02-20
22078,66009,392,2019-09-19
22079,66017,491,2019-09-22
22080,66018,204,2019-03-26
22081,66025,31,2019-03-13
22082,66027,217,2019-06-16
22083,66028,545,2019-10-16
22084,66032,652,2018-12-03
22085,66037,804,2019-08-04
22086,66040,100,2019-07-21
22087,66041,52,2019-05-30
22088,66043,823,2019-01-17
22089,66044,448,2019-04-02
22090,66048,239,2019-10-19
22091,66050,493,2019-01-04
22092,66058,903,2019-10-07
22093,66064,206,2019-08-01
22094,66066,214,2019-11-07
22095,66067,734,2019-04-30
22096,66074,665,2019-06-05
22097,66080,608,2019-06-20
22098,66081,955,2018-12-30
22099,66083,80,2019-01-24
22100,66095,688,2019-01-22
22101,66098,931,2019-03-28
22102,66103,390,2019-05-08
22103,66106,205,2019-06-12
22104,66109,643,2019-04-13
22105,66112,644,2019-05-22
22106,66113,881,2019-01-02
22107,66116,738,2018-12-09
22108,66117,743,2019-01-20
22109,66119,691,2018-12-12
22110,66121,985,2019-05-30
22111,66125,589,2019-08-23
22112,66126,113,2019-10-12
22113,66132,5,2019-08-22
22114,66135,318,2019-08-15
22115,66136,100,2019-08-09
22116,66143,107,2019-02-07
22117,66146,45,2019-08-26
22118,66149,792,2019-05-25
22119,66152,220,2019-04-17
22120,66155,664,2019-08-04
22121,66157,144,2019-06-19
22122,66164,734,2019-03-11
22123,66165,701,2019-01-19
22124,66172,676,2019-10-25
22125,66173,435,2019-10-24
22126,66179,353,2019-05-21
22127,66182,984,2019-02-20
22128,66185,923,2019-10-19
22129,66188,586,2018-12-29
22130,66192,310,2019-09-11
22131,66193,200,2019-01-05
22132,66195,380,2019-09-23
22133,66198,112,2019-08-17
22134,66200,754,2018-12-19
22135,66203,667,2019-01-25
22136,66204,896,2019-04-05
22137,66206,978,2019-08-02
22138,66207,318,2019-01-08
22139,66208,113,2019-02-05
22140,66209,77,2019-05-06
22141,66212,55,2019-03-23
22142,66215,801,2019-06-23
22143,66217,234,2019-08-18
22144,66220,323,2019-03-01
22145,66223,383,2019-08-19
22146,66224,429,2019-11-17
22147,66225,600,2019-07-16
22148,66226,713,2019-08-09
22149,66227,838,2019-05-30
22150,66232,16,2019-01-26
22151,66233,873,2019-09-18
22152,66234,170,2019-03-18
22153,66239,13,2018-12-16
22154,66242,679,2019-08-17
22155,66243,268,2019-05-31
22156,66247,105,2018-12-26
22157,66248,382,2019-01-26
22158,66249,437,2019-06-07
22159,66250,782,2019-08-23
22160,66252,789,2019-07-21
22161,66256,779,2019-11-21
22162,66257,116,2019-02-14
22163,66258,611,2018-12-22
22164,66259,365,2019-07-29
22165,66262,965,2019-09-01
22166,66263,185,2019-08-21
22167,66269,496,2019-01-30
22168,66272,295,2019-07-26
22169,66274,75,2019-08-26
22170,66275,419,2019-01-05
22171,66276,576,2019-05-26
22172,66278,844,2019-12-01
22173,66279,405,2019-05-01
22174,66280,275,2019-06-07
22175,66282,6,2019-08-31
22176,66283,357,2019-01-01
22177,66291,853,2019-04-22
22178,66292,3,2019-09-02
22179,66293,795,2019-05-10
22180,66299,46,2019-05-14
22181,66300,948,2019-12-01
22182,66303,794,2019-03-11
22183,66304,62,2019-09-16
22184,66312,709,2019-09-27
22185,66328,834,2019-04-23
22186,66335,975,2019-02-27
22187,66336,189,2019-11-12
22188,66337,312,2019-05-09
22189,66339,60,2019-11-12
22190,66340,316,2019-08-13
22191,66342,724,2019-02-17
22192,66343,136,2019-03-09
22193,66344,186,2019-08-21
22194,66346,752,2018-12-31
22195,66356,907,2018-12-07
22196,66358,403,2019-06-12
22197,66362,392,2019-09-01
22198,66369,395,2019-10-20
22199,66370,625,2019-10-12
22200,66371,704,2019-10-15
22201,66372,484,2019-07-06
22202,66374,119,2019-05-06
22203,66376,420,2019-10-29
22204,66377,971,2019-08-26
22205,66378,106,2019-03-26
22206,66379,931,2019-03-22
22207,66380,726,2019-01-03
22208,66381,190,2019-01-09
22209,66382,74,2019-04-28
22210,66383,922,2019-01-02
22211,66387,430,2019-04-13
22212,66396,85,2019-05-20
22213,66399,969,2019-05-09
22214,66400,958,2019-08-06
22215,66402,93,2019-09-21
22216,66403,593,2019-11-26
22217,66407,34,2019-09-24
22218,66410,372,2019-02-21
22219,66411,98,2019-02-07
22220,66415,439,2019-04-10
22221,66418,925,2019-01-23
22222,66422,869,2019-05-23
22223,66423,43,2019-05-08
22224,66424,413,2019-01-04
22225,66426,751,2019-11-26
22226,66427,705,2019-06-27
22227,66428,655,2019-07-08
22228,66429,921,2019-03-16
22229,66432,978,2019-04-11
22230,66435,525,2019-11-19
22231,66436,81,2019-06-04
22232,66442,429,2019-06-22
22233,66450,410,2019-11-03
22234,66451,877,2019-10-04
22235,66455,577,2018-12-07
22236,66462,182,2019-10-27
22237,66463,42,2019-05-04
22238,66464,836,2019-05-08
22239,66466,408,2019-01-20
22240,66468,143,2019-03-14
22241,66469,878,2019-04-04
22242,66472,31,2019-02-26
22243,66475,813,2019-09-08
22244,66480,31,2019-03-16
22245,66481,180,2019-03-13
22246,66486,74,2019-05-10
22247,66490,102,2019-07-08
22248,66495,712,2019-03-27
22249,66497,305,2018-12-14
22250,66498,897,2019-02-19
22251,66499,54,2019-04-06
22252,66506,231,2018-12-03
22253,66512,729,2019-05-19
22254,66515,414,2019-04-20
22255,66517,709,2019-10-11
22256,66518,932,2019-08-31
22257,66523,841,2019-10-03
22258,66526,78,2019-04-15
22259,66529,401,2019-11-24
22260,66530,58,2019-05-20
22261,66535,163,2019-02-14
22262,66536,866,2019-01-02
22263,66537,911,2019-05-20
22264,66542,123,2019-05-21
22265,66543,818,2019-09-07
22266,66553,246,2019-04-04
22267,66554,670,2019-10-14
22268,66562,80,2019-06-05
22269,66565,925,2019-05-04
22270,66566,55,2019-03-09
22271,66571,184,2019-11-06
22272,66572,94,2019-01-07
22273,66575,792,2019-05-26
22274,66576,453,2019-11-30
22275,66577,972,2019-06-15
22276,66579,669,2018-12-02
22277,66585,799,2018-12-29
22278,66586,142,2019-10-31
22279,66587,845,2019-10-12
22280,66592,84,2019-11-13
22281,66595,292,2019-01-28
22282,66596,806,2019-05-23
22283,66597,282,2019-07-18
22284,66598,506,2019-05-28
22285,66605,556,2019-08-12
22286,66607,731,2019-03-19
22287,66610,755,2019-05-06
22288,66615,317,2019-06-04
22289,66616,29,2019-04-22
22290,66617,687,2019-10-19
22291,66622,983,2019-04-26
22292,66623,28,2019-01-25
22293,66625,65,2018-12-09
22294,66627,342,2019-06-10
22295,66628,315,2019-09-11
22296,66629,197,2019-04-03
22297,66630,722,2019-07-02
22298,66635,758,2019-09-02
22299,66636,303,2018-12-24
22300,66645,988,2019-09-24
22301,66646,89,2019-04-11
22302,66650,529,2019-11-11
22303,66652,44,2019-02-10
22304,66666,389,2019-11-24
22305,66670,171,2019-10-26
22306,66672,920,2018-12-22
22307,66674,914,2019-09-03
22308,66677,639,2019-08-23
22309,66678,857,2019-06-18
22310,66682,32,2019-07-25
22311,66685,597,2019-03-15
22312,66693,38,2019-08-02
22313,66694,618,2019-07-15
22314,66701,134,2019-07-05
22315,66704,469,2019-04-18
22316,66705,584,2019-01-29
22317,66708,143,2019-06-16
22318,66709,370,2019-10-03
22319,66713,320,2019-08-19
22320,66716,914,2019-07-01
22321,66720,94,2019-10-20
22322,66726,182,2019-06-24
22323,66729,231,2019-06-20
22324,66734,172,2019-08-27
22325,66737,747,2019-01-29
22326,66741,925,2019-03-10
22327,66747,610,2019-08-09
22328,66750,344,2019-08-07
22329,66751,136,2019-08-18
22330,66753,633,2019-02-08
22331,66754,968,2019-01-08
22332,66756,481,2019-01-05
22333,66763,725,2019-06-20
22334,66767,230,2019-06-08
22335,66768,467,2019-09-14
22336,66769,234,2019-04-03
22337,66773,17,2019-06-28
22338,66775,293,2019-05-07
22339,66778,223,2018-12-22
22340,66782,126,2019-01-01
22341,66785,538,2019-08-19
22342,66786,200,2019-11-17
22343,66791,992,2019-06-30
22344,66798,208,2019-09-30
22345,66804,871,2019-10-18
22346,66806,166,2019-09-24
22347,66808,956,2019-02-13
22348,66809,830,2019-08-20
22349,66811,203,2019-04-19
22350,66812,328,2018-12-28
22351,66814,284,2018-12-18
22352,66817,211,2019-07-27
22353,66823,38,2019-11-26
22354,66824,868,2019-04-18
22355,66827,565,2019-03-14
22356,66831,370,2018-12-17
22357,66833,790,2019-05-26
22358,66836,526,2019-08-26
22359,66838,681,2019-08-12
22360,66840,356,2019-09-17
22361,66845,952,2019-06-25
22362,66849,966,2019-09-17
22363,66856,937,2019-04-18
22364,66858,179,2018-12-03
22365,66860,900,2019-02-18
22366,66861,896,2018-12-20
22367,66862,581,2019-09-19
22368,66864,534,2019-03-25
22369,66867,752,2019-01-02
22370,66870,754,2019-05-10
22371,66871,107,2019-01-03
22372,66873,95,2019-11-16
22373,66876,868,2019-10-23
22374,66880,252,2019-11-09
22375,66882,68,2018-12-30
22376,66885,966,2019-02-26
22377,66886,462,2019-01-30
22378,66888,603,2019-03-28
22379,66890,794,2019-09-07
22380,66893,117,2019-06-17
22381,66896,820,2019-08-27
22382,66897,605,2018-12-02
22383,66899,660,2019-10-05
22384,66901,250,2019-11-15
22385,66904,531,2019-07-08
22386,66906,338,2019-05-26
22387,66907,746,2019-06-30
22388,66909,913,2019-01-26
22389,66913,306,2019-02-13
22390,66914,799,2019-07-25
22391,66918,377,2019-09-28
22392,66920,854,2019-05-03
22393,66921,962,2019-05-02
22394,66922,520,2019-08-04
22395,66924,570,2019-08-28
22396,66929,889,2019-03-30
22397,66932,851,2019-09-15
22398,66933,650,2019-09-17
22399,66934,213,2019-01-31
22400,66935,887,2018-12-12
22401,66938,110,2019-11-20
22402,66942,754,2019-11-18
22403,66946,893,2019-02-01
22404,66947,824,2019-08-07
22405,66948,635,2019-09-29
22406,66950,481,2019-08-09
22407,66951,430,2019-04-03
22408,66953,657,2019-11-16
22409,66956,958,2019-07-23
22410,66958,633,2019-08-07
22411,66960,80,2019-06-25
22412,66961,786,2019-09-29
22413,66968,733,2019-09-02
22414,66970,59,2019-02-25
22415,66974,295,2019-10-11
22416,66976,63,2019-03-24
22417,66980,872,2019-10-19
22418,66981,89,2019-06-24
22419,66982,637,2019-02-26
22420,66983,727,2019-11-04
22421,66985,351,2019-10-03
22422,66988,655,2019-03-05
22423,66990,708,2019-10-08
22424,66991,440,2019-01-30
22425,66999,238,2019-03-14
22426,67000,174,2019-08-15
22427,67010,483,2019-01-07
22428,67012,645,2018-12-03
22429,67014,341,2019-10-03
22430,67015,442,2019-03-23
22431,67018,965,2019-05-25
22432,67021,558,2019-02-12
22433,67022,725,2019-03-18
22434,67025,996,2019-11-21
22435,67026,912,2019-04-15
22436,67030,223,2019-09-02
22437,67032,509,2019-04-10
22438,67033,351,2019-08-05
22439,67034,411,2019-08-19
22440,67035,295,2019-10-02
22441,67042,527,2019-05-03
22442,67043,380,2019-04-08
22443,67045,306,2019-09-09
22444,67046,90,2019-11-26
22445,67051,626,2019-03-24
22446,67053,5,2018-12-11
22447,67055,855,2019-09-06
22448,67056,870,2019-01-25
22449,67057,123,2019-05-24
22450,67063,73,2019-04-01
22451,67066,160,2019-09-14
22452,67074,916,2019-07-20
22453,67077,23,2019-08-16
22454,67080,459,2019-04-06
22455,67081,747,2019-06-15
22456,67084,97,2018-12-07
22457,67086,310,2019-10-01
22458,67087,554,2019-10-06
22459,67088,181,2019-02-10
22460,67090,496,2019-03-17
22461,67095,124,2019-01-10
22462,67096,748,2019-08-28
22463,67103,81,2018-12-21
22464,67104,704,2019-03-12
22465,67107,182,2019-08-13
22466,67109,845,2019-04-01
22467,67110,45,2019-04-30
22468,67113,790,2019-05-29
22469,67118,812,2019-07-26
22470,67121,964,2019-01-19
22471,67122,360,2019-02-24
22472,67123,558,2019-02-05
22473,67129,110,2019-07-16
22474,67132,165,2019-08-26
22475,67133,517,2019-04-15
22476,67135,61,2019-09-30
22477,67136,730,2018-12-06
22478,67138,139,2018-12-28
22479,67144,186,2019-04-18
22480,67146,761,2019-08-22
22481,67148,718,2019-08-20
22482,67154,306,2019-07-21
22483,67157,964,2019-08-03
22484,67158,643,2018-12-14
22485,67162,860,2019-02-17
22486,67165,109,2019-11-20
22487,67166,827,2019-04-11
22488,67169,23,2019-11-01
22489,67170,341,2019-05-09
22490,67171,870,2019-10-24
22491,67186,404,2019-02-12
22492,67190,845,2019-11-02
22493,67196,919,2019-03-31
22494,67200,40,2019-10-23
22495,67201,179,2019-09-08
22496,67202,974,2019-07-22
22497,67205,905,2019-02-09
22498,67212,189,2019-02-13
22499,67217,854,2019-04-01
22500,67218,873,2019-07-23
22501,67219,158,2019-02-21
22502,67220,98,2019-11-14
22503,67221,508,2019-01-01
22504,67224,452,2018-12-04
22505,67231,703,2019-03-26
22506,67241,437,2019-07-09
22507,67242,782,2019-07-19
22508,67243,208,2019-07-21
22509,67246,331,2019-02-25
22510,67248,664,2019-10-06
22511,67254,398,2019-01-19
22512,67259,523,2019-01-02
22513,67261,929,2019-09-26
22514,67263,82,2019-08-27
22515,67264,431,2019-04-29
22516,67272,146,2019-11-14
22517,67273,703,2019-07-13
22518,67277,65,2019-08-01
22519,67280,354,2019-01-23
22520,67283,957,2019-03-07
22521,67290,592,2019-05-23
22522,67294,136,2019-09-04
22523,67299,796,2019-11-01
22524,67301,197,2019-08-23
22525,67302,1,2019-01-28
22526,67309,977,2019-10-12
22527,67313,205,2019-01-26
22528,67316,129,2019-04-17
22529,67321,815,2019-05-19
22530,67330,786,2019-07-28
22531,67331,759,2019-01-18
22532,67336,874,2019-11-14
22533,67342,464,2019-11-08
22534,67348,343,2019-05-10
22535,67353,431,2019-08-25
22536,67356,431,2019-10-20
22537,67357,238,2019-06-06
22538,67363,289,2019-06-18
22539,67365,949,2019-02-02
22540,67367,191,2019-01-28
22541,67372,334,2019-06-30
22542,67373,973,2019-08-08
22543,67375,591,2019-03-24
22544,67376,112,2019-04-30
22545,67379,924,2019-08-17
22546,67381,726,2019-04-01
22547,67382,518,2019-01-22
22548,67385,609,2019-02-18
22549,67386,303,2019-01-12
22550,67393,194,2019-06-28
22551,67394,732,2018-12-13
22552,67395,864,2019-03-16
22553,67399,766,2019-07-24
22554,67401,374,2019-03-14
22555,67407,632,2018-12-01
22556,67410,586,2019-11-28
22557,67412,296,2018-12-09
22558,67416,650,2019-08-25
22559,67423,733,2019-05-21
22560,67424,534,2019-11-17
22561,67431,845,2019-10-07
22562,67432,371,2019-04-13
22563,67433,553,2019-11-10
22564,67434,358,2019-06-19
22565,67435,357,2019-06-03
22566,67437,616,2019-05-18
22567,67438,315,2019-07-18
22568,67439,152,2019-08-02
22569,67440,710,2019-08-11
22570,67441,517,2019-01-01
22571,67442,349,2019-03-19
22572,67444,61,2018-12-27
22573,67447,147,2019-08-18
22574,67448,286,2019-09-30
22575,67452,531,2019-04-18
22576,67456,403,2019-01-29
22577,67457,537,2019-02-07
22578,67461,611,2018-12-19
22579,67463,805,2019-11-02
22580,67472,367,2019-03-29
22581,67476,327,2019-05-16
22582,67477,125,2019-03-14
22583,67479,918,2019-04-30
22584,67481,404,2019-07-28
22585,67482,453,2019-01-05
22586,67484,21,2019-01-07
22587,67485,343,2019-09-25
22588,67488,268,2019-04-04
22589,67489,488,2019-01-20
22590,67493,733,2019-10-12
22591,67497,170,2019-06-03
22592,67500,124,2019-03-28
22593,67501,135,2019-05-27
22594,67502,158,2019-08-10
22595,67503,23,2019-04-27
22596,67505,565,2019-07-01
22597,67508,809,2019-09-19
22598,67511,922,2019-01-18
22599,67518,767,2019-02-20
22600,67520,662,2019-08-08
22601,67521,142,2019-06-17
22602,67530,271,2019-11-16
22603,67531,276,2019-04-19
22604,67532,636,2019-01-15
22605,67534,480,2019-04-13
22606,67535,749,2019-09-13
22607,67537,406,2019-01-25
22608,67540,784,2019-04-05
22609,67549,479,2019-11-20
22610,67550,104,2019-04-09
22611,67553,389,2019-08-13
22612,67557,114,2019-04-10
22613,67558,814,2019-05-22
22614,67561,83,2019-09-30
22615,67563,203,2019-05-03
22616,67564,280,2019-08-24
22617,67567,880,2019-11-11
22618,67577,582,2019-02-05
22619,67579,911,2019-09-08
22620,67582,665,2019-04-26
22621,67589,946,2019-05-28
22622,67591,610,2019-11-27
22623,67604,178,2019-02-21
22624,67605,736,2019-03-22
22625,67607,546,2019-05-02
22626,67620,955,2019-05-12
22627,67621,35,2019-08-31
22628,67624,887,2019-01-09
22629,67625,161,2018-12-09
22630,67626,460,2019-09-05
22631,67627,212,2019-01-19
22632,67629,44,2019-06-04
22633,67632,812,2019-10-18
22634,67633,416,2019-01-14
22635,67634,611,2019-04-10
22636,67646,207,2019-05-28
22637,67647,106,2018-12-19
22638,67648,624,2019-10-22
22639,67651,806,2019-06-12
22640,67656,47,2019-02-23
22641,67657,111,2019-01-27
22642,67658,37,2019-03-25
22643,67661,334,2019-02-25
22644,67664,904,2019-09-22
22645,67666,484,2019-02-14
22646,67667,779,2018-12-06
22647,67668,464,2019-10-07
22648,67669,33,2019-10-05
22649,67671,620,2019-11-18
22650,67673,472,2019-04-03
22651,67675,776,2019-05-13
22652,67678,757,2019-10-10
22653,67680,796,2019-10-28
22654,67682,832,2019-03-29
22655,67686,970,2019-04-26
22656,67689,927,2019-11-07
22657,67694,591,2019-03-23
22658,67698,433,2019-04-17
22659,67700,348,2019-10-08
22660,67701,988,2019-01-19
22661,67702,868,2019-04-05
22662,67703,99,2019-07-10
22663,67705,763,2019-08-29
22664,67711,706,2019-03-01
22665,67719,381,2019-01-18
22666,67720,106,2019-11-14
22667,67722,65,2019-02-10
22668,67734,137,2019-09-03
22669,67736,719,2019-05-22
22670,67738,530,2019-09-13
22671,67744,325,2019-02-21
22672,67750,231,2019-09-26
22673,67753,201,2019-02-23
22674,67754,96,2019-02-05
22675,67755,892,2019-01-29
22676,67756,46,2019-07-23
22677,67761,926,2019-07-22
22678,67766,759,2019-01-19
22679,67769,568,2019-06-09
22680,67772,762,2019-06-17
22681,67776,54,2019-08-24
22682,67783,235,2019-06-05
22683,67784,71,2019-05-12
22684,67786,491,2019-06-12
22685,67788,521,2019-06-14
22686,67789,337,2019-08-28
22687,67790,25,2019-07-04
22688,67791,614,2019-07-10
22689,67792,278,2019-01-16
22690,67801,306,2019-05-29
22691,67803,293,2019-04-21
22692,67804,128,2019-08-11
22693,67805,569,2019-07-22
22694,67808,623,2019-03-30
22695,67812,100,2019-11-16
22696,67819,689,2019-04-09
22697,67823,796,2019-08-07
22698,67824,372,2019-07-07
22699,67827,87,2019-03-08
22700,67831,536,2019-06-27
22701,67832,135,2018-12-27
22702,67833,901,2019-01-02
22703,67834,740,2019-10-08
22704,67838,306,2019-03-19
22705,67839,506,2019-05-20
22706,67840,678,2019-01-19
22707,67846,663,2019-07-19
22708,67847,178,2019-10-12
22709,67850,257,2019-12-01
22710,67853,266,2019-06-17
22711,67857,649,2019-04-24
22712,67862,919,2019-11-02
22713,67863,264,2019-07-24
22714,67866,999,2019-10-16
22715,67867,870,2019-03-28
22716,67868,82,2019-09-11
22717,67872,220,2019-06-09
22718,67873,139,2019-11-30
22719,67878,596,2019-07-31
22720,67880,902,2019-08-13
22721,67883,462,2019-08-16
22722,67884,745,2019-07-18
22723,67887,939,2018-12-29
22724,67888,905,2018-12-17
22725,67889,37,2018-12-15
22726,67892,874,2019-04-29
22727,67899,578,2019-06-08
22728,67900,860,2019-07-09
22729,67901,598,2019-08-25
22730,67902,873,2019-05-06
22731,67904,556,2019-05-22
22732,67906,981,2019-10-03
22733,67911,81,2019-06-13
22734,67917,967,2019-06-23
22735,67919,493,2019-03-18
22736,67920,67,2019-10-06
22737,67921,581,2019-07-11
22738,67922,120,2019-01-30
22739,67928,946,2019-09-16
22740,67929,832,2019-06-07
22741,67932,869,2019-06-19
22742,67936,398,2019-09-06
22743,67937,158,2018-12-15
22744,67939,205,2019-01-04
22745,67942,980,2019-02-28
22746,67943,487,2019-02-01
22747,67944,889,2019-11-26
22748,67945,289,2019-06-01
22749,67950,890,2019-10-16
22750,67956,676,2019-10-03
22751,67957,86,2019-05-11
22752,67958,724,2018-12-04
22753,67960,526,2019-03-01
22754,67962,436,2019-03-02
22755,67964,562,2019-07-04
22756,67965,79,2019-07-07
22757,67967,900,2018-12-19
22758,67968,821,2019-11-27
22759,67969,551,2019-09-08
22760,67974,262,2019-12-01
22761,67975,934,2019-01-24
22762,67977,740,2019-02-22
22763,67978,16,2019-11-07
22764,67982,821,2019-07-03
22765,67986,710,2018-12-02
22766,67990,216,2019-11-20
22767,67992,882,2019-11-18
22768,67993,257,2019-11-18
22769,67994,9,2018-12-09
22770,67998,838,2019-06-24
22771,68000,841,2019-11-03
22772,68003,232,2019-04-24
22773,68006,524,2019-09-18
22774,68024,959,2019-02-10
22775,68025,565,2019-07-19
22776,68026,315,2019-04-21
22777,68036,100,2019-10-20
22778,68038,102,2019-05-08
22779,68040,916,2019-02-17
22780,68042,155,2019-03-20
22781,68044,585,2019-01-16
22782,68047,835,2019-04-24
22783,68049,88,2019-05-16
22784,68052,662,2019-05-03
22785,68056,849,2019-11-09
22786,68060,29,2018-12-12
22787,68065,530,2019-03-08
22788,68068,62,2019-01-15
22789,68069,495,2019-03-28
22790,68080,907,2019-09-23
22791,68081,977,2019-09-21
22792,68086,182,2019-08-05
22793,68087,270,2019-05-25
22794,68088,849,2019-05-21
22795,68089,586,2019-06-18
22796,68091,934,2019-08-19
22797,68095,564,2018-12-23
22798,68100,425,2019-10-03
22799,68103,375,2019-11-28
22800,68104,635,2019-06-08
22801,68106,726,2018-12-23
22802,68108,978,2019-10-18
22803,68111,57,2019-08-02
22804,68115,105,2019-06-03
22805,68121,842,2019-08-11
22806,68126,679,2019-07-16
22807,68128,414,2019-03-27
22808,68129,698,2019-05-19
22809,68130,257,2019-04-16
22810,68131,565,2019-10-17
22811,68135,403,2019-04-27
22812,68138,469,2019-02-06
